row ID,SSL,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STYLE_D,STRUCT,STRUCT_D,GRADE,GRADE_D,CNDTN,CNDTN_D,EXTWALL,EXTWALL_D,ROOF,ROOF_D,INTWALL,INTWALL_D,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
93636,5505    0017,1.0,1.0,13.0,Hot Water Rad,N,1.0,7.0,2.0,1939.0,,1957,2.0,1900-01-01T00:00:00.000Z,,0,1,832,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,1899,2018-07-22T18:01:43.000Z
93645,5349    0047,1.0,0.0,13.0,Hot Water Rad,Y,1.0,5.0,2.0,1945.0,2009.0,1956,2.0,2009-10-27T00:00:00.000Z,0.0,0,1,800,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,3072,2018-07-22T18:01:43.000Z
95970,5451    0807,1.0,0.0,1.0,Forced Air,N,1.0,5.0,2.0,1928.0,,1943,1.0,2002-08-09T00:00:00.000Z,80000.0,1,1,740,1,1.0,1 Story,1.0,Single,3.0,Average,2.0,Fair,4.0,Vinyl Siding,3.0,Shingle,6.0,Hardwood,1.0,0.0,12,4000,2018-07-22T18:01:43.000Z
95209,5519    0017,1.0,0.0,1.0,Forced Air,N,1.0,6.0,3.0,1939.0,1971.0,1947,2.0,2013-03-20T00:00:00.000Z,0.0,0,1,992,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1792,2018-07-22T18:01:43.000Z
28636,1563    0031,2.0,0.0,1.0,Forced Air,Y,1.0,8.0,3.0,1937.0,,1975,2.0,2005-07-27T00:00:00.000Z,865000.0,1,1,1478,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,12,3646,2018-07-22T18:01:43.000Z
98745,5586    0012,2.0,1.0,13.0,Hot Water Rad,N,1.0,5.0,3.0,1908.0,2015.0,1964,2.0,2014-10-20T00:00:00.000Z,214500.0,1,2,1488,1,4.0,2 Story,1.0,Single,3.0,Average,4.0,Good,19.0,Aluminum,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4226,2018-07-22T18:01:43.000Z
25314,1448    0017,3.0,0.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1941.0,,1954,2.0,2014-12-23T00:00:00.000Z,0.0,0,2,1846,1,4.0,2 Story,1.0,Single,6.0,Very Good,4.0,Good,20.0,Brick/Stone,11.0,Slate,6.0,Hardwood,1.0,1.0,12,5500,2018-07-22T18:01:43.000Z
32334,1890    0084,4.0,0.0,7.0,Warm Cool,Y,1.0,9.0,4.0,1938.0,,1960,2.0,2012-02-16T00:00:00.000Z,845000.0,1,1,1940,1,4.0,2 Story,1.0,Single,5.0,Good Quality,3.0,Average,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,2.0,12,4759,2018-07-22T18:01:43.000Z
41963,2567    0068,2.0,1.0,1.0,Forced Air,N,1.0,5.0,2.0,1939.0,1978.0,1957,2.0,1997-12-01T00:00:00.000Z,0.0,0,1,1152,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,1440,2018-07-22T18:01:43.000Z
79633,4138    0009,3.0,2.0,1.0,Forced Air,Y,1.0,10.0,4.0,1905.0,2015.0,1967,2.0,2015-12-04T00:00:00.000Z,820000.0,1,5,2391,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,2.0,Hardboard,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,6500,2018-07-22T18:01:43.000Z
7161,0868    0845,3.0,0.0,13.0,Hot Water Rad,N,2.0,9.0,4.0,1908.0,,1960,3.0,2005-03-08T00:00:00.000Z,0.0,0,1,1228,1,7.0,3 Story,6.0,Row End,5.0,Good Quality,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,0.0,24,1238,2018-07-22T18:01:43.000Z
55952,3107    0042,2.0,1.0,1.0,Forced Air,Y,1.0,7.0,4.0,1895.0,,1967,2.0,2003-05-02T00:00:00.000Z,309000.0,1,1,1540,1,4.0,2 Story,6.0,Row End,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1533,2018-07-22T18:01:43.000Z
59928,3326    0028,2.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1937.0,,1943,2.0,2012-08-22T00:00:00.000Z,0.0,0,1,1296,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,2466,2018-07-22T18:01:43.000Z
78319,4307    0064,2.0,0.0,1.0,Forced Air,Y,1.0,6.0,3.0,1946.0,2012.0,1969,2.0,2012-11-14T00:00:00.000Z,370000.0,1,1,1328,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,1.0,12,4657,2018-07-22T18:01:43.000Z
33535,2003    0073,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1931.0,,1950,2.0,1997-08-11T00:00:00.000Z,200000.0,0,1,1296,1,4.0,2 Story,1.0,Single,5.0,Good Quality,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,2813,2018-07-22T18:01:43.000Z
90367,5285    0194,1.0,0.0,1.0,Forced Air,Y,1.0,6.0,2.0,1950.0,,1960,2.0,2015-07-20T00:00:00.000Z,0.0,0,3,1292,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,2738,2018-07-22T18:01:43.000Z
82053,4231    0034,2.0,1.0,7.0,Warm Cool,Y,1.0,10.0,4.0,1938.0,1985.0,1947,2.5,1900-01-01T00:00:00.000Z,,0,1,1426,1,6.0,2.5 Story Fin,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,12,4193,2018-07-22T18:01:43.000Z
6602,0733    0026,4.0,0.0,13.0,Hot Water Rad,Y,1.0,8.0,4.0,1880.0,1990.0,1970,3.0,1996-01-02T00:00:00.000Z,420000.0,1,1,2230,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,2271,2018-07-22T18:01:43.000Z
78717,4338S   0004,2.0,0.0,1.0,Forced Air,Y,1.0,7.0,4.0,1923.0,1998.0,1967,2.0,1997-09-29T00:00:00.000Z,0.0,0,1,2650,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,4273,2018-07-22T18:01:43.000Z
88277,5172    0010,2.0,0.0,1.0,Forced Air,Y,1.0,7.0,4.0,1947.0,2010.0,1967,2.0,2010-10-18T00:00:00.000Z,185000.0,1,1,1548,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,5244,2018-07-22T18:01:43.000Z
82900,4561    0825,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1931.0,,1954,2.0,2004-06-28T00:00:00.000Z,305000.0,1,1,1444,1,4.0,2 Story,6.0,Row End,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1562,2018-07-22T18:01:43.000Z
8785,0868    0039,3.0,0.0,1.0,Forced Air,Y,2.0,9.0,3.0,1908.0,2012.0,1969,2.0,2012-07-12T00:00:00.000Z,800000.0,1,1,1426,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,3.0,Wood Floor,2.0,0.0,24,1094,2018-07-22T18:01:43.000Z
74393,4082    0032,4.0,0.0,13.0,Hot Water Rad,Y,4.0,16.0,4.0,1922.0,2008.0,1964,2.0,2018-02-06T00:00:00.000Z,504000.0,0,7,3428,1,4.0,2 Story,2.0,Multi,3.0,Average,4.0,Good,22.0,Brick/Siding,2.0,Built Up,6.0,Hardwood,4.0,0.0,23,5445,2018-07-22T18:01:43.000Z
48675,2849    0089,2.0,0.0,7.0,Warm Cool,Y,2.0,9.0,6.0,1910.0,1963.0,1960,3.0,2011-04-11T00:00:00.000Z,0.0,0,1,3258,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,0.0,24,2610,2018-07-22T18:01:43.000Z
5598,0552    0140,1.0,1.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1910.0,1979.0,1954,2.0,1900-01-01T00:00:00.000Z,0.0,0,1,1802,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1509,2018-07-22T18:01:43.000Z
91540,5286    0845,1.0,1.0,1.0,Forced Air,N,1.0,6.0,3.0,1939.0,2007.0,1967,2.0,2018-04-09T00:00:00.000Z,272000.0,0,3,1271,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,13,3750,2018-07-22T18:01:43.000Z
93519,5318    0140,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,2008.0,,2011,2.0,2009-09-09T00:00:00.000Z,320000.0,1,1,1632,1,4.0,2 Story,6.0,Row End,4.0,Above Average,5.0,Very Good,4.0,Vinyl Siding,1.0,Comp Shingle,2.0,Carpet,1.0,0.0,11,1893,2018-07-22T18:01:43.000Z
47379,2823    0100,1.0,1.0,13.0,Hot Water Rad,N,1.0,8.0,4.0,1921.0,,1957,2.0,2000-08-08T00:00:00.000Z,0.0,0,1,1600,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,3105,2018-07-22T18:01:43.000Z
44563,2653    0820,4.0,0.0,7.0,Warm Cool,Y,1.0,11.0,5.0,1926.0,1995.0,1950,2.5,2014-05-19T00:00:00.000Z,0.0,0,4,2815,1,6.0,2.5 Story Fin,1.0,Single,5.0,Good Quality,5.0,Very Good,5.0,Stucco,10.0,Clay Tile,6.0,Hardwood,1.0,1.0,12,11456,2018-07-22T18:01:43.000Z
47709,2773W   0044,2.0,1.0,13.0,Hot Water Rad,Y,1.0,7.0,3.0,1932.0,2009.0,1972,2.5,1993-07-13T00:00:00.000Z,235000.0,1,1,1620,1,6.0,2.5 Story Fin,1.0,Single,6.0,Very Good,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,2.0,12,4543,2018-07-22T18:01:43.000Z
82062,4353E   0008,2.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,4.0,1927.0,,1954,1.5,2014-06-11T00:00:00.000Z,325000.0,0,3,1466,1,3.0,1.5 Story Fin,1.0,Single,3.0,Average,3.0,Average,6.0,Wood Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,3000,2018-07-22T18:01:43.000Z
12155,1007    0828,1.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1910.0,2005.0,1982,2.0,2012-05-17T00:00:00.000Z,740000.0,1,1,1868,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1567,2018-07-22T18:01:43.000Z
70875,3733    0202,1.0,0.0,1.0,Forced Air,N,1.0,6.0,3.0,1940.0,,1943,2.0,2013-11-25T00:00:00.000Z,0.0,0,1,1024,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,13,1998,2018-07-22T18:01:43.000Z
36109,2243    0045,3.0,1.0,13.0,Hot Water Rad,Y,1.0,8.0,4.0,1922.0,,1967,2.0,1997-12-08T00:00:00.000Z,275000.0,1,1,1884,1,4.0,2 Story,8.0,Semi-Detached,5.0,Good Quality,3.0,Average,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,13,4557,2018-07-22T18:01:43.000Z
99680,5619    0007,2.0,1.0,7.0,Warm Cool,Y,1.0,5.0,3.0,1939.0,2011.0,1967,2.0,2011-05-31T00:00:00.000Z,229900.0,1,1,990,1,4.0,2 Story,6.0,Row End,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,11,2850,2018-07-22T18:01:43.000Z
80766,4471    0178,1.0,0.0,1.0,Forced Air,Y,1.0,6.0,3.0,1936.0,2005.0,1964,2.0,2017-03-07T00:00:00.000Z,399999.0,1,4,992,1,4.0,2 Story,7.0,Row Inside,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1232,2018-07-22T18:01:43.000Z
96918,5693    0060,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1955.0,2010.0,1973,1.0,2001-03-06T00:00:00.000Z,92500.0,0,1,2034,1,1.0,1 Story,1.0,Single,3.0,Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,1.0,12,10125,2018-07-22T18:01:43.000Z
13864,1031    0143,2.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1916.0,2005.0,1967,2.0,2005-06-16T00:00:00.000Z,480000.0,1,1,1208,1,4.0,2 Story,6.0,Row End,4.0,Above Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,11.0,Hardwood/Carp,1.0,0.0,11,1225,2018-07-22T18:01:43.000Z
92839,5369N   0807,1.0,1.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1964.0,,1974,2.0,1900-01-01T00:00:00.000Z,,0,1,1632,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,3000,2018-07-22T18:01:43.000Z
99023,5729    0819,1.0,0.0,1.0,Forced Air,Y,1.0,6.0,3.0,1951.0,1973.0,1964,2.0,2003-06-26T00:00:00.000Z,0.0,0,1,1200,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,3931,2018-07-22T18:01:43.000Z
26317,1445    0058,4.0,0.0,7.0,Warm Cool,Y,2.0,11.0,4.0,1988.0,,2000,2.0,1995-09-07T00:00:00.000Z,410000.0,1,1,3186,1,4.0,2 Story,1.0,Single,6.0,Very Good,3.0,Average,22.0,Brick/Siding,3.0,Shingle,6.0,Hardwood,2.0,1.0,24,5022,2018-07-22T18:01:43.000Z
38459,2344    0034,2.0,1.0,13.0,Hot Water Rad,Y,1.0,10.0,4.0,1933.0,1999.0,1960,2.5,1998-05-06T00:00:00.000Z,285000.0,0,1,2646,1,6.0,2.5 Story Fin,1.0,Single,5.0,Good Quality,4.0,Good,22.0,Brick/Siding,11.0,Slate,6.0,Hardwood,1.0,1.0,12,7250,2018-07-22T18:01:43.000Z
89926,5299    0009,1.0,0.0,7.0,Warm Cool,Y,1.0,5.0,3.0,1964.0,,1972,1.0,1900-01-01T00:00:00.000Z,0.0,0,1,960,1,1.0,1 Story,1.0,Single,3.0,Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,3.0,Wood Floor,1.0,0.0,12,4000,2018-07-22T18:01:43.000Z
76650,4186    0008,1.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1942.0,2016.0,1967,2.0,2016-10-12T00:00:00.000Z,554000.0,1,3,1377,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,12,3655,2018-07-22T18:01:43.000Z
13104,0887    0071,3.0,2.0,1.0,Forced Air,Y,1.0,7.0,4.0,1912.0,2004.0,1967,2.0,2017-10-31T00:00:00.000Z,895000.0,1,4,2540,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,2.0,0.0,13,1170,2018-07-22T18:01:43.000Z
78295,4325    1029,2.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,2008.0,,2012,2.0,2007-05-01T00:00:00.000Z,412000.0,1,1,1476,1,4.0,2 Story,6.0,Row End,5.0,Good Quality,5.0,Very Good,22.0,Brick/Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,11,3157,2018-07-22T18:01:43.000Z
65506,3390    0079,3.0,1.0,1.0,Forced Air,Y,1.0,8.0,4.0,1932.0,2012.0,1967,2.0,2012-12-04T00:00:00.000Z,427000.0,1,1,1404,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1800,2018-07-22T18:01:43.000Z
102666,5892    0085,1.0,0.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1941.0,,1947,2.0,2008-10-02T00:00:00.000Z,0.0,0,1,986,1,4.0,2 Story,6.0,Row End,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,2502,2018-07-22T18:01:43.000Z
78382,4309    0015,1.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1923.0,1954.0,1954,2.0,2018-06-26T00:00:00.000Z,450000.0,1,4,1248,1,4.0,2 Story,1.0,Single,3.0,Average,3.0,Average,19.0,Aluminum,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,9170,2018-07-22T18:01:43.000Z
74067,4065    0043,1.0,0.0,13.0,Hot Water Rad,N,1.0,3.0,3.0,1925.0,,1950,2.0,1900-01-01T00:00:00.000Z,,0,1,1020,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1452,2018-07-22T18:01:43.000Z
80149,4327    1302,3.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,2018.0,,2018,2.5,2018-04-18T00:00:00.000Z,782880.0,1,2,2592,1,6.0,2.5 Story Fin,6.0,Row End,5.0,Good Quality,6.0,Excellent,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,11,3187,2018-07-22T18:01:43.000Z
19711,1247    0846,2.0,1.0,7.0,Warm Cool,Y,1.0,5.0,2.0,1900.0,,1969,2.0,1997-10-14T00:00:00.000Z,349000.0,1,1,1504,1,4.0,2 Story,1.0,Single,8.0,Superior,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,12,1650,2018-07-22T18:01:43.000Z
32313,1953    0822,3.0,1.0,7.0,Warm Cool,Y,1.0,7.0,4.0,1952.0,1985.0,1975,2.0,2009-07-30T00:00:00.000Z,1250000.0,1,1,1850,1,4.0,2 Story,1.0,Single,6.0,Very Good,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,5625,2018-07-22T18:01:43.000Z
57132,3127    0141,0.0,0.0,0.0,No Data,0,3.0,0.0,0.0,1908.0,,1947,3.0,2016-08-02T00:00:00.000Z,540500.0,0,3,2396,1,7.0,3 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,22.0,Brick/Siding,2.0,Built Up,3.0,Wood Floor,0.0,0.0,24,2852,2018-07-22T18:01:43.000Z
67486,3648    0959,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,2014.0,,2015,3.0,2014-10-09T00:00:00.000Z,677347.0,1,3,1308,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,5.0,Very Good,22.0,Brick/Siding,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,679,2018-07-22T18:01:43.000Z
104227,5996    0036,1.0,0.0,1.0,Forced Air,Y,1.0,7.0,3.0,1936.0,2009.0,1967,1.5,2010-01-12T00:00:00.000Z,172000.0,1,1,1461,1,3.0,1.5 Story Fin,1.0,Single,4.0,Above Average,3.0,Average,20.0,Brick/Stone,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,5130,2018-07-22T18:01:43.000Z
93948,5371    0161,1.0,1.0,1.0,Forced Air,N,1.0,7.0,3.0,1950.0,,1950,2.0,2003-05-21T00:00:00.000Z,0.0,0,1,1024,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,2794,2018-07-22T18:01:43.000Z
73401,3790    0008,1.0,1.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1952.0,,1964,2.0,2002-03-20T00:00:00.000Z,0.0,0,1,1188,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,1898,2018-07-22T18:01:43.000Z
68784,3684    0052,1.0,0.0,1.0,Forced Air,Y,2.0,6.0,2.0,1939.0,2015.0,1967,2.0,2015-08-31T00:00:00.000Z,0.0,0,4,1044,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,0.0,13,2533,2018-07-22T18:01:43.000Z
30637,1749    0022,2.0,1.0,13.0,Hot Water Rad,N,1.0,8.0,3.0,1925.0,1989.0,1970,2.0,2011-07-15T00:00:00.000Z,824500.0,1,1,1904,1,4.0,2 Story,8.0,Semi-Detached,6.0,Very Good,4.0,Good,14.0,Common Brick,10.0,Clay Tile,6.0,Hardwood,1.0,1.0,13,4200,2018-07-22T18:01:43.000Z
48461,2859    0047,3.0,0.0,13.0,Hot Water Rad,N,1.0,9.0,3.0,1910.0,,1960,3.0,1900-01-01T00:00:00.000Z,,0,1,2786,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,2376,2018-07-22T18:01:43.000Z
95285,5485    0027,3.0,0.0,13.0,Hot Water Rad,Y,1.0,7.0,3.0,1930.0,,1957,1.0,1900-01-01T00:00:00.000Z,,0,1,1309,1,1.0,1 Story,1.0,Single,3.0,Average,3.0,Average,5.0,Stucco,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,2806,2018-07-22T18:01:43.000Z
44802,2649    0032,2.0,2.0,13.0,Hot Water Rad,N,1.0,8.0,5.0,1926.0,,1947,2.25,2001-10-26T00:00:00.000Z,379500.0,1,1,2100,1,6.0,2.5 Story Fin,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,13,3886,2018-07-22T18:01:43.000Z
70536,3746    0838,1.0,1.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1959.0,,1968,2.0,1900-01-01T00:00:00.000Z,,0,1,1386,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,2.0,Carpet,1.0,0.0,13,4220,2018-07-22T18:01:43.000Z
96712,5617    0030,1.0,0.0,1.0,Forced Air,N,1.0,6.0,3.0,1938.0,,1947,2.0,1900-01-01T00:00:00.000Z,,0,1,1080,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,11,1800,2018-07-22T18:01:43.000Z
35748,2076    0078,2.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,4.0,1915.0,,1954,2.0,1997-07-09T00:00:00.000Z,0.0,0,1,1680,1,4.0,2 Story,8.0,Semi-Detached,6.0,Very Good,3.0,Average,6.0,Wood Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,13,2750,2018-07-22T18:01:43.000Z
96292,5397    0072,1.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,1946.0,,1956,2.0,2007-08-02T00:00:00.000Z,250000.0,1,1,1152,1,4.0,2 Story,6.0,Row End,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,4731,2018-07-22T18:01:43.000Z
27127,1524    0812,5.0,1.0,7.0,Warm Cool,Y,1.0,14.0,7.0,1938.0,2009.0,1995,2.25,2015-08-19T00:00:00.000Z,3400000.0,1,4,4082,1,6.0,2.5 Story Fin,1.0,Single,8.0,Superior,5.0,Very Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,2.0,3.0,12,13794,2018-07-22T18:01:43.000Z
49092,2805    0019,2.0,1.0,13.0,Hot Water Rad,Y,1.0,7.0,4.0,1912.0,,1967,2.0,2007-05-19T00:00:00.000Z,550000.0,1,1,2098,1,4.0,2 Story,1.0,Single,5.0,Good Quality,3.0,Average,5.0,Stucco,11.0,Slate,6.0,Hardwood,1.0,1.0,12,4667,2018-07-22T18:01:43.000Z
8420,0807    0804,1.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,2.0,1890.0,,1954,2.0,2013-08-13T00:00:00.000Z,370000.0,0,1,1030,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,11.0,Stone Veneer,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1508,2018-07-22T18:01:43.000Z
97793,5617S   0020,1.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1939.0,,1950,2.0,1997-10-14T00:00:00.000Z,0.0,0,1,900,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,2500,2018-07-22T18:01:43.000Z
10565,0876    0036,2.0,1.0,13.0,Hot Water Rad,Y,1.0,9.0,3.0,1900.0,1983.0,1963,2.0,1900-01-01T00:00:00.000Z,,0,1,2442,1,4.0,2 Story,6.0,Row End,6.0,Very Good,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,3.0,Wood Floor,1.0,2.0,11,936,2018-07-22T18:01:43.000Z
30511,1831    0004,3.0,1.0,13.0,Hot Water Rad,Y,1.0,9.0,4.0,1926.0,2010.0,1969,2.0,2017-06-02T00:00:00.000Z,1100250.0,1,3,1810,1,4.0,2 Story,8.0,Semi-Detached,5.0,Good Quality,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,13,3614,2018-07-22T18:01:43.000Z
37447,2270    0818,3.0,0.0,1.0,Forced Air,Y,1.0,7.0,3.0,1927.0,2008.0,1963,2.0,2007-11-21T00:00:00.000Z,0.0,0,1,2496,1,4.0,2 Story,1.0,Single,6.0,Very Good,4.0,Good,24.0,Stone/Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,8017,2018-07-22T18:01:43.000Z
